concrete_grade,water_cement_ratio_design,water_cement_ratio_actual,cement_type,admixture_type,target_slump_mm,max_aggregate_size_mm,planned_pour_month,curing_method,planned_curing_duration_days,actual_curing_duration_days,spec_min_curing_days,wc_ratio_tolerance_spec,pre_pour_checklist_signed_off_ratio,shrinkage_risk_season,wind_exposure_category,site_environment,accessibility,city,project_tier,count_similar_elements,defect_image,defect_id,site_id,project_name,defect_super_category,defect_category,element_type,floor_level,mix_recipe_code,mix_design_source,workability_test_type,label_source,defect_occurred,defect_type,severity,root_cause
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-551.jpg,NDEF-T3F26-259,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-552.jpg,NDEF-T3F26-260,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,D-A-1-050826-553.jpg,NDEF-T3F26-261,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-554.jpg,NDEF-T3F26-262,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-555.jpg,NDEF-T3F26-263,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-556.jpg,NDEF-T3F26-264,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-557.jpg,NDEF-T3F26-265,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-558.jpg,NDEF-T3F26-266,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-559.jpg,NDEF-T3F26-267,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-560.jpg,NDEF-T3F26-268,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-561.jpg,NDEF-T3F26-269,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-562.jpg,NDEF-T3F26-270,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,D-A-1-050826-563.jpg,NDEF-T3F26-271,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-564.jpg,NDEF-T3F26-272,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-565.jpg,NDEF-T3F26-273,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-566.jpg,NDEF-T3F26-274,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-567.jpg,NDEF-T3F26-275,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-568.jpg,NDEF-T3F26-276,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-569.jpg,NDEF-T3F26-277,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-570.jpg,NDEF-T3F26-278,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-571.jpg,NDEF-T3F26-279,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-572.jpg,NDEF-T3F26-280,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,D-A-1-050826-573.jpg,NDEF-T3F26-281,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-574.jpg,NDEF-T3F26-282,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-575.jpg,NDEF-T3F26-283,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-576.jpg,NDEF-T3F26-284,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-577.jpg,NDEF-T3F26-285,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-578.jpg,NDEF-T3F26-286,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-579.jpg,NDEF-T3F26-287,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-580.jpg,NDEF-T3F26-288,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-581.jpg,NDEF-T3F26-289,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-582.jpg,NDEF-T3F26-290,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,D-A-1-050826-583.jpg,NDEF-T3F26-291,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-584.jpg,NDEF-T3F26-292,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-585.jpg,NDEF-T3F26-293,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-586.jpg,NDEF-T3F26-294,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-587.jpg,NDEF-T3F26-295,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-588.jpg,NDEF-T3F26-296,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.95,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,D-A-1-050826-589.jpg,NDEF-T3F26-297,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.439,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.95,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,D-A-1-050826-590.jpg,NDEF-T3F26-298,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),inferred_no_defect,0,No Defect,No Defect,No Defect
